,file,L,a,b
53,tile-images/929178_1545281665768987_841080237_n.png,58.94394045631163,-2.6993891433038852,3.759193854136476
54,tile-images/11379329_1639438703004094_1512996295_n.png,54.22029125132463,17.635542684915364,11.512724972250185
55,tile-images/11906334_859417667511752_198755492_n.png,23.28517231426773,7.456922295551594,10.307181861308134
56,tile-images/11906174_1128150037214462_675752109_n.png,61.03978305252177,5.14371370610114,13.631787626191025
57,tile-images/39397349_969210316537666_3054365365485174784_n.png,43.687765465628196,3.8309030253601493,9.22906943475481
58,tile-images/34392244_228729644381989_483354893642366976_n.png,48.841737725557834,0.6416756370093328,-12.803838457873791
59,tile-images/28430323_1685422728185107_1557653405533470720_n.png,15.026470977174213,3.704499578728641,1.02839968404712
60,tile-images/21435519_122176028439618_3674916095975751680_n.png,43.40491699357969,15.070760361797364,10.080449912548353
61,tile-images/22278187_122087985175049_4952292116299513856_n.png,26.94131510800446,4.216053965246059,0.052847853135593696
62,tile-images/11311653_665817856883884_1379611553_n.png,48.44931157486986,14.071931049593267,1.8890138987958207
63,tile-images/11909230_1486352428355155_531780524_n.png,87.09753738608072,4.219306796895801,2.168655739670557
64,tile-images/22430218_209577219581838_7300527389027598336_n.png,42.37661987347606,3.198180968915077,7.916463883053765
65,tile-images/26152963_208115736420548_2691267451596832768_n.png,50.78455911637275,-0.42694415831217647,-21.57770107129077
66,tile-images/39062498_330419397697000_3125763527424344064_n.png,41.28197815517081,0.5544670771937323,-9.834975115371718
67,tile-images/36908283_2109700065954216_2492848114369560576_n.png,36.79503589841176,0.5118126999281001,1.7472363014202705
68,tile-images/21688769_135070757113602_7242385854100930560_n.png,48.760562990988355,10.316507553478353,-2.4734369482500838
69,tile-images/11417511_1687108384841365_1168604950_n.png,85.2688604787961,0.12386483807667129,-0.17938204443437059
70,tile-images/42330744_2079420075449800_6061759120207256651_n.png,67.38012706585307,3.876800897488388,3.491034147476057
71,tile-images/11190352_998238940187835_202294897_n.png,66.72114853641254,7.2459043019207785,4.421690524647912
72,tile-images/37355714_256628834938391_2064882119703789568_n.png,44.64819707610015,-0.2875106054143844,-3.944333676992489
73,tile-images/25022792_351286945338761_2319600717175717888_n.png,16.803092046233157,10.986089577958872,-16.449972053365066
74,tile-images/11350939_858403804229039_459785981_n.png,37.344715444159036,5.655985306597448,-0.942764851367166
75,tile-images/34448494_482173202219885_5132530350156677120_n.png,60.53291968414834,-8.004505607989554,20.992788334941746
76,tile-images/11240305_987825061257747_766573880_n.png,54.92837712504865,3.6585399627591153,10.142780031325861
77,tile-images/22352509_913241715518778_2093293328366829568_n.png,40.13351073727927,8.80855471055251,3.2809789096266395
78,tile-images/30076623_435267060247688_1185981538626437120_n.png,53.03743397496365,1.5923159631009005,8.762061929415811
79,tile-images/26866409_413077919148583_2654299469784285184_n.png,57.5776367058829,4.192643389216634,24.997264897208428
80,tile-images/11205770_357850734420624_1966126379_n.png,55.19847997914476,7.2961714683782635,10.970274732473221
81,tile-images/21433295_312945762512432_7072650911226527744_n.png,51.01782966648681,0.5510047847444308,18.048573564472168
82,tile-images/28753046_433481313747471_7223151620454875136_n.png,20.265342010895996,0.9221910357869423,2.431931979302857
83,tile-images/21372231_144026166199189_4278293528582291456_n.png,39.12736860189679,17.131146937722423,11.905244864424422
84,tile-images/11230373_891195930918577_2130076023_n.png,70.5026403698951,2.2424052667584062,5.84246882670143
85,tile-images/43322528_1891909427558497_3218214542348436292_n.png,38.703967832905725,-14.624109562373654,22.650311153519883
86,tile-images/30601886_797441407133055_7090413242400374784_n.png,52.47684948288521,7.298022162114298,14.44030913750619
87,tile-images/28151975_339801523188336_6292647398158106624_n.png,51.767613844432844,-3.5752547000801616,-0.05528211158361054
88,tile-images/924439_468208916668835_2077452412_n.png,53.374301059513165,9.736510198376907,9.231633111401344
89,tile-images/11242273_106176333048687_388500783_n.png,76.65418136920154,-13.433166052799882,-18.230427636992818
90,tile-images/11376577_847730631987312_1136975684_n.png,54.52661462396672,6.839347844390179,13.347086626504197
91,tile-images/41760364_251565898758704_6414087019251504684_n.png,53.78166507070773,-6.095834917945378,18.99726446215695
92,tile-images/21224119_398138913921787_7071268627541917696_n.png,52.15872715173952,2.6179343686990815,7.808918107998618
93,tile-images/29088468_2106638802685450_8430675048590737408_n.png,26.14486695546874,6.732524827622841,-0.09449641192057147
94,tile-images/11250178_877569662290831_878250243_n.png,52.18058469575683,-2.8230679820257945,5.167548222383833
95,tile-images/22708808_137477946899561_1436409120172277760_n.png,46.30108187903389,1.0669545799914275,0.7055123493445743
96,tile-images/11821331_464606147055588_7700853_n.png,85.15112959835778,9.896374672316052,21.6804930479689
97,tile-images/22793694_369389263505560_6202190525001367552_n.png,57.687914811642614,4.898010102686351,9.051061824053406
98,tile-images/22278342_1836241676405648_451307058860392448_n.png,32.96610278364913,9.696400661371449,-2.212054614092496
99,tile-images/11419182_500038846827879_1852120376_n.png,35.41948645348889,13.758676669809697,10.620665934343629
100,tile-images/11272095_1634129000166951_510249603_n.png,45.19456634605252,8.668714959840708,-1.4280893630896867
101,tile-images/32070114_177313629642708_3862172744481243136_n.png,27.115170067259676,-1.998104291069076,20.066822958370945
102,tile-images/39344349_514562495636208_1466866129132584960_n.png,51.5493033633089,5.78341834705704,13.302798508186308
103,tile-images/33546031_1917812511597196_7751512973880852480_n.png,49.664409631436435,9.804693216995208,13.93871366274779
104,tile-images/11351780_472446152916690_392371415_n.png,58.87580963888726,5.059541718046135,6.992616537670373
105,tile-images/11252808_1087200554640157_751520182_n.png,51.327819223220786,1.587887514635622,-0.4216307719544205
106,tile-images/37339173_2170186589884702_4469168373502050304_n.png,56.66502171007249,1.1697324489632608,9.521306372834504
107,tile-images/38422955_210744553121270_5105844507165851648_n.png,38.59534920106458,3.1349147195842306,6.195602147077819
108,tile-images/31428059_186836201965780_8770474585964412928_n.png,41.44530836429466,-0.39332780353352675,12.825074119255989
109,tile-images/22427026_2003739089908839_5103092103144013824_n.png,36.98551334342382,3.2342163635861767,-6.917503617943378
110,tile-images/11417465_1663045960648464_992117405_n.png,35.21585634271533,13.906045807639497,6.738858375859164
111,tile-images/37077296_1796283253785791_828396541680025600_n.png,53.48421071167896,-4.065548394709453,-20.098508277425694
112,tile-images/21569320_112746382801641_2842669103229960192_n.png,36.76325739985777,8.012734079838905,-2.4325975851379824
113,tile-images/40985342_540419119751044_5052383866872141424_n.png,48.62134008419756,3.573337956099756,2.165713115660746
114,tile-images/21433706_496548917365367_1232982611287080960_n.png,39.63569536602877,3.8148321644356455,1.6905869960397522
115,tile-images/36808116_2021340271512390_223933543204519936_n.png,43.73760924318103,-2.1147462575053577,10.404054349825442
116,tile-images/29737151_169059427128988_1467973629399531520_n.png,37.37831813597282,4.272089432780098,3.14233298354872
117,tile-images/39987774_318204795601531_3313794631547748352_n.png,53.077619410774986,6.075021795203631,11.05434592052423
118,tile-images/21820515_268093800366908_2331451472543219712_n.png,35.87143319010352,2.0288661174407174,-8.74034264056671
119,tile-images/37907722_1816268475133640_5197234943003983872_n.png,55.662132811867984,-0.14273523905499624,10.486054517807249
120,tile-images/11371014_1644313899185077_1848790584_n.png,55.629242268753316,10.286521053565162,10.78852953961416
121,tile-images/30593545_401088893694007_5867648753447469056_n.png,55.7984613363351,-5.84745320897529,11.46441854624618
122,tile-images/40661552_476606679506490_2327032463749662549_n.png,34.89492182584428,9.64230931151917,5.577538240378076
123,tile-images/11191320_458069704347871_169963191_n.png,43.341095019352004,6.009075857386377,0.5720759845167355
124,tile-images/30076433_140710733435170_4087841308444459008_n.png,30.236975508738166,-0.13556404884347473,4.0213906814174
125,tile-images/26272644_140203506785492_7119951274388226048_n.png,57.702021718885625,1.7695706764451804,8.577838538980957
126,tile-images/11312284_1565035477080714_171373836_n.png,53.822396022331894,0.8291604070645735,0.7721387632197004
127,tile-images/33124067_231667307416852_8385680769334378496_n.png,31.603822208886548,6.969594789649844,6.247437074297686
128,tile-images/22344836_847648145394594_5181761206628646912_n.png,71.37361382786011,1.8028560316347895,0.7421673158189422
129,tile-images/11386530_190152924691857_1513946268_n.png,28.28587299193321,-3.2590792751188467,-0.17752637648486919
130,tile-images/22069704_1544638328912530_1200761143862231040_n.png,37.68964465803041,4.842966564288134,7.256725353623303
131,tile-images/11848975_551594524993950_693148815_n.png,82.26914930476428,0.503647674298248,-3.6742138968282325
132,tile-images/11254035_1447957735517485_1775800912_n.png,39.22105990663933,3.075025618603164,14.439078298629152
133,tile-images/11849423_1006745836037383_204568854_n.png,57.572973400809815,16.604732684594058,30.551014989061347
134,tile-images/36160427_1511316235640218_450903855920578560_n.png,62.162416980784,-10.466533176349303,8.034127540600052
135,tile-images/35616523_274702466603972_8865097654707683328_n.png,59.246822547933746,0.4625146541602448,-5.491391567744623
136,tile-images/41040590_275559933167655_4019006263806294830_n.png,42.961204336132035,-1.4067953548853958,4.107054016882383
137,tile-images/923679_1639885792957394_663562891_n.png,33.238978913610275,6.227638231679224,-0.6428396346629858
138,tile-images/11257139_1484494051852838_1760042805_n.png,82.69257087740098,0.470060322973899,-3.844981533074909
139,tile-images/39226046_2102474766680518_2010402684347088896_n.png,42.91874831971148,5.204418518917204,10.230272303979637
140,tile-images/35529605_618451428511561_8648058208323108864_n.png,45.416806066771905,-2.398089877565354,-3.2619493582604564
141,tile-images/11244628_681231435356568_1259820646_n.png,38.48637145762763,4.188370132502654,1.0223348936062648
142,tile-images/21224928_2021174694777777_4485693079784783872_n.png,57.5945914670526,3.1334105119746254,-0.14669167667777583
143,tile-images/21107733_1926792347558931_1505028670199169024_n.png,31.709023561597924,1.8324803227293902,14.037693398157469
144,tile-images/23421131_1697245357006020_3478293261964017664_n.png,28.31028612215187,5.58050520843359,10.172928453296299
145,tile-images/36838553_1815955741827984_4203034676375322624_n.png,42.30911634636709,3.3000183481958087,-1.106717303692118
146,tile-images/11881880_900272720053739_1938905480_n.png,82.23214723775142,0.3493608224383813,-3.4270154583927166
147,tile-images/11242605_473109472857360_1110832145_n.png,42.03186984813553,6.796394593322763,2.1557945418570172
148,tile-images/26153052_410635849366010_2639258417004281856_n.png,28.928267259630083,1.9120063876449334,9.470982960427188
149,tile-images/33155901_1692742274172204_8542666007301324800_n.png,44.331085912295904,6.031926131615368,9.379168651085237
150,tile-images/27891946_1831510050485701_664117109214674944_n.png,46.17669631958662,17.989944494547313,7.653453719231693
151,tile-images/11192819_829844603731945_496096805_n.png,58.16395236007751,4.8605475259296735,7.996547444894084
152,tile-images/34674047_1907735882622197_5428457458026676224_n.png,48.114774565488325,3.1624062099525445,-7.511045573341488
